business_id,max_day,max_hour
iJPG0GPcIirjOMlmzZWxBQ,4,11
lUdEnug4CMVh0DQjpsDVSQ,5,13
r4AG1WXCRWkZKQctrcy9FA,5,19
lUoiT_fR73R8eMiiIcqMLA,5,13
YmDdHsgxHMRMiXp_VEjJ9g,5,11
bLbZRs9Kcy1aXsdRWYJIgg,2,20
h2qjuP65Qgyoo0t1bnp4jA,3,7
B-FG89Jw729_i5rfA7FT7A,3,7
O_X3PGhk3Y5JWVi866qlJg,5,12
GoWTsb8sGyJ026a3cbw03Q,3,9
MaWaqgB_4VgguVhZ0j7eYw,2,7
5kB59vuc4yufpGNNrF3Efw,4,12
7Jmri1RCl9Ksmpi5EoIOZQ,4,11
NVqLUZ7Vb9B_0RJm_BS64g,5,11
ImghNwml8N-ncAqhXe00hg,2,18
aV4g1yMKv75FZGWs4a_2Bw,5,21
D_VXbq6sCuqXuBbdPo9zpA,6,12
8rEzGHaBgQaHT1v9nb4rNg,5,8
pjW7mFHc2uvQ1Dgx5HFQ4Q,2,11
1txrkesd2yFYiwjcSFzRpA,5,13
TfTlOE6h9E9o34dEkw9L_w,5,18
PEFUYmqfqy93_xyCnSfGNg,4,10
lLZNqy5_W1bNexvfa_EpHA,5,19
N_TlJCR5AkZhmrCDqbm2tQ,3,17
fC1SWdpNMxYX967PfL8QlA,2,12
7cP7WFmWiTVh-raIL3N_Vw,4,22
QWrMFSrUBn7nAKnuEu-UHw,0,11
c9m1bRtqZCvUvasoypIs_g,0,10
HwXHXTA8Q7zUYkLMh5b96A,1,15
Bc4DoKgrKCtCuN-0O5He3A,5,20
vmDaQo7WMuF9BrWbP8Gz9g,3,10
_fTwf7Oo5DqiCpgEhDZ9VA,6,12
E1Pbi0RWfaeAaRXjBIX8Aw,4,19
W4kSZ4RosFckhpG1GEtmfA,4,18
iPxUYvC8tgt5rBr-IZlSeg,0,12
vcX9au3IW-Mwv9SNZ_0jQA,1,15
rzf2kjbcJ8qhFHyrm7uvpg,5,14
25JT5gNeZ782lP1cHTbKFg,4,11
laxWwc9bSsNVXR0EYW_VmA,3,17
Zruvunhqw7cuyuoe7g09Gw,4,18
v1YerIajfn5ihf9PE-xxFA,5,7
yyahaWDdm1Hes99IZkSJPg,5,13
jJlOPkv4Xl6vxNzr51fnYw,5,19
BVtHYiNpte5Ldk1gMO0fEg,4,12
q-qjZDKcBdDRuIUxj7b97g,5,18
OktgAuGBl2X8sZQfbEI0xQ,0,0
tE3uoIhFGAc6-ZYM7lpjWQ,4,8
CV4DDFG6tII-ehzaWPXK4g,5,13
PtvngIKM98T0_rW_VfRcSQ,2,12
ib23CJSg5HjQi2sOm1yGaw,4,11
4juYmq_YpvdV8HZ1r0AWBw,5,0
iAe55bO88EwBiPL2GhwBew,0,13
ZMsofhvW75nI3U8EBWDi4A,3,13
8qL697NwICTc_ac0-26Ycw,5,15
vMFrUQH9nb1Qzu96Jc05iw,4,14
UpYva_zhJ6pRGfdTruIYIg,4,19
m2ApVSoDA-wVKSc4H9fvZg,6,19
1AMncE6Lxdr6J9PeqZi4nA,5,19
FCIYOCHTuEcuPqJFxg5e_Q,5,11
t-jzbX3Qh-W8vikXexmkGw,5,13
oXKPSI-RUqOvmuSCh_DEQQ,5,19
erHz0NkEG1AP3aAtnu3eFw,1,16
tpIU_ZvIfCfCp36IgghlHQ,1,12
8D_e6Oc4eZdRSnK0_v8sGw,4,10
Agz-gMJfjCsK5tdKC6FBYQ,1,12
S2oGj2J7RnNiq60uR4pEZA,5,14
UAATzhTdfd43S8F0SwXDcw,6,12
tXYFkBqCwAvIj-fqJXlSvQ,2,8
hNVcBhJSD5HyLKMf_Z7TaA,6,17
HHFjjljqoH5qs7Cy1i9R4A,5,0
svUuarGBHtVcBFst3UoHkQ,5,8
v4TpRaoGQQhqBezBgGOSlw,5,16
zblaXjzHKgT0yLZpf4bg_w,5,1
6yuY73ycyyPiIG3zWkXqPQ,1,18
WeD2fAdaf44CcDeS2xuEWw,3,13
XdNuJo7kuspvP6qa_SVQEA,3,18
EZ7MD_hOsBZuWEvSjXr7DA,5,17
iq8BbCBog6NJH7rHEqb_ZA,6,10
UBq0EyWQe42H0lrq0PXXqQ,3,12
k9jVAnCxDUfg3f9CN9boRw,5,10
ahKN6wh6z2vZsd8C7AyG5A,4,12
Hp3iYM-LIRBnaoJ00iMlRw,5,16
PEGS8h1B2tOj2SmwlCm82Q,4,13
axNlxFkTSFqivM_k36k0BA,5,20
dec2TzjQ1skgmugHKJyLwQ,4,12
jSFS1OfZH0J9ePlzAdbltw,6,17
rRXGdtqUTBtczey1DGenEQ,1,11
PpBig3Nf7kMf5aC0HmOX1A,0,13
6Q_WeP3JxYoFciwcjMStWw,1,12
GiElN3AF8N4ZpfH6PNRjdg,5,11
fMqEPInEm9Fl5h8oJWPEjA,4,12
HiTpXu1BNE2DlvjyqpObjw,5,11
FCEEH50t-KSnm13HNpiIoA,5,16
aC9NkbGoMOHiN4ABxEhPBg,3,11
hZzsDKQaPzVstMyUUGnwRg,1,11
8XmJg-Uy9FtOqlDOaSJsZw,4,18
FFdlPSZCGgTdg1CAfrlvlw,2,19
dr3FmOSZ_Iy2WyPnS5ABOA,3,14
znSVZNBgLrYw-VbrzOqAvA,6,18
vfLog2bLJGl6hAFtGtr0GQ,5,19
QKD4PtM5ue3OMYm2WK4Quw,0,10
4slO7yWhHVE3V1URzg-Nyw,0,19
JSl9JtunfJVfu9AwtiN1ww,4,7
udyeC0A16GWcSas7L5hwHg,5,10
_OYlq2UoKPQO_ElqhC3a8w,5,20
27hfvE5DcOY3J1-MWbTU9Q,4,18
1EijFh9CwBquhE25Vmpekw,1,7
rr13jM6SUmfPPPGHHMHCgQ,5,18
F7QU8xym1oYgYRjT97R1wg,5,10
0MepUkozmPI0YQp8Bp7p8g,5,23
kOLyU95VflUBeyh3LEvruQ,5,17
3UMcsN9IjoeV8JZvC4apag,5,17
GoTKYfpIDulcS1h7OjruRQ,3,12
E2BMYajnI3USNpABFdBn6Q,4,17
NAkRjPhS4yCD5trp0dY-bQ,5,12
J1uE5HFQWD30Rw897mGhEQ,0,11
oRJgXbcawYd3kULBucqdnA,6,6
ZQkOhHh_jMbJd_kwbe6VGg,6,11
6o69cr9TTJystnifOvAADg,6,11
JWql064OkrDDbRjJ-bjulw,3,9
1_BZ-mQoPyGWjltb3B1M7Q,5,10
NNKTWmKBEQlMu6t-K8cYPw,4,15
vsAqOJITiKELgNW6ddd9ew,4,14
76WcCxs_i9LHA2fxzse4uQ,6,7
NBmkXVdZd7TTr4eTFXHGMA,2,10
bFmzWmaU6hBn4J0gzkiQGw,0,15
t-0I_HBqj1B1IriLab508Q,2,12
-5IgAihccTd8_iENVgpd9A,4,11
pwfyeFSeM2y0JjWL8k9VNA,4,19
FuykdWajbSDj0hBY5DIuZQ,3,8
Y6Qsu0EYDFtOOtxdYf51Pw,4,12
40w2k4nlcmUEBbXyQp5frQ,5,0
Dcs_jLOlNXd96LarVInFgg,1,12
cdacUBBL2tDbDnB1EfhpQw,5,11
Pi1E_Jlxa9lV-u7nXC0JBQ,0,10
oMycF1cQgR1UVkafXfof7A,1,12
YCCDMLcb7UW8G-o_HsWiiA,5,18
_9JDgUdXbCn1Vx-nj49VJg,3,10
2IL3_EiqEJggwvTYx7cofw,5,14
-fpBB1Oa7fVi7liNUd8qow,2,18
L3BSpFvxcNf3T_teitgt6A,5,12
Lx4ZFP6dIMzi7Ib-ljV-ww,5,8
zIimLCCoMBd7p2VtBkLW6w,6,12
R3sbDS0YcJDedSmUjwE48Q,0,17
m3O2EFVs3eo8s40MGGzmsA,5,12
IGkZzCsahWEHywUeEgkGMA,5,16
W7Z5a276QtkZIDszK5G3Jg,4,10
0zjzaE5tCH86JnPZwDpfaw,5,11
wP5849J1DKB2KS3M6UwOAg,5,22
7PS_ozDjv5NnpdZGcOsDvQ,5,17
C59Gr3A35GMqKs593mfxVA,3,9
jdtc9AARnZLOi38Qvkdm7Q,5,10
FBuNLiL2KILEQ9e8SbNWPw,2,14
KBoN62BQPvTVmcRz-Rb81Q,1,19
5Js9G0axfWhbYlB9UgXLww,6,8
5BXNeSwzOy1nhU9PtCHvIw,5,20
DLOr9MYltjcu8X5kwDJgnQ,3,12
_NWot0cb2Ug3-IzXQY2THw,5,10
EHi-lebXGWjSktl4WvSoow,6,19
sygb2W4NRadVXiWhW8bnFQ,4,12
xuSsETlnlO3XFhlBGRZkTA,6,19
ttpZx2t4fMAApdU9MFG91w,1,18
u0NbikWwP7TVkMkCily-4g,5,13
07cTodzpVqswCRGCHG7aHg,5,15
MaY9KCV7y6Jvx15D9vw3sA,1,17
5utyy2PemTsGNdS-JuVrTA,4,10
sKK5Spl5zlvbdv_is3tuBw,1,13
a4wVLeSHNSHyGGbanNuCUg,3,15
RIeWXLMHZQlYprYt1x2f1w,5,11
OuGcrCgeTBrJnEGvLZ3JvQ,5,12
ABC57h7Dh1Vy9q3cztAm5A,5,11
eLuYqifC7S9Ce2j3MxqdNg,5,18
rua7dvP6-SUXL4N8RTY--A,6,6
cp39VURFby4A6u9m2It8jg,4,18
lvM9OzZaZWo1gC8Mwcthjw,0,12
nwQhAfMjyCjPzzXaF7yg4A,3,19
v4VW2kQ9Z__wBxD6l_mCHA,2,20
NuFs1Sh5wUa7ZLISMtCMRA,6,10
N_n2jyCfpon3NzKERYT02Q,4,10
SAAxSOqJpDq4ncHwkKH0Xg,3,15
8q6a5_rWBL8BNimvtZ0a-g,4,1
r-a-Cn9hxdEnYTtVTB5bMQ,5,19
uD5wz21iQ5kyvCIATmW-xw,3,11
U5NuvuevF4GelzwXsIz_Lg,4,21
ihquMwE0LfLtRILg-7b-NA,5,21
2e1to_xZayL48779bJtR9g,1,11
JgR9549t1KZJMFPgTtSCbA,6,18
wK2RM163ByHaGixGn_UzuA,4,11
oSsLoOCxuvG2fvrQmqXYMg,2,18
HPV0S9WD9nr5PpAZ2TareQ,5,17
Bsgzs2wyw04yT_-VeKMHwQ,1,22
HGi_oRlYEnKhSCvrV13XeQ,5,11
0K35eGvzVRZEirNo5v_WfA,4,19
Qr232ykh-d73aAKQqfdu8Q,2,7
nkBfBnWENDAoYHHRJCuWVA,4,7
RQ-Qsf5KJfd0v9_u5ssyvQ,5,17
90aW0WuGYtD2-R0RC8LwaQ,0,16
_4_84uCAFDI2VHHEQz5f2g,5,14
GVg4GHHRblwY1MFlV1ubAw,5,15
-0xwm_AwS0d_5rwUprHGuw,2,18
ZztUsJyGDwPySepmXRG13g,5,18
OmxAvtMyIvCVm16NFIOOUA,5,18
uR2aNW75R4oYs9w7aw-_kQ,4,18
Cr2JNnewX53TYd9w6qw6Jw,5,11
1PM40DbmTVCNgENzZfs1kg,3,13
yzchwRy-_doB2qsZNY1OfA,4,10
Lsgq7g1PKY3fVkuwixbNCA,4,14
kFUku0uG1OzQ4OFC__FyHQ,5,18
MwmXm48K2g2oTRe7XmssFw,5,18
7rNxQjRe7vd755tG6JeU2w,1,12
qg_glGo5-t9VPvAyfSYyTQ,6,19
9mx6uFh_lSj6SOSW4fMWWg,3,17
n0cdw0PuEgXFi0UnhXpKoA,4,17
VO13q-11lh7St1gd7JPI3Q,5,18
MxTa2R2tSXFRt6UPwmeTdg,2,17
D7hnZ397ZTxWqx6EvpAO9Q,0,18
qls-_r8KdQw4lH9x60qYEw,2,11
3MgiBDv_rTALZQPDTixrgw,2,7
RQwMmwShiWK8lm23US1XOA,2,19
XbVqzUHS3c9FhG4lI13c3Q,0,12
7fWPKr3g18w2xpzalLvv6w,5,12
BeFfCEwVRn9tDlqsiD6jvg,5,10
U2RaLjJ6NlRWINDr-DS8Uw,5,13
Y293fHh5SZ0_9BZm4M6BCg,2,18
xHI3saK0sAJEHeMK4IGVvg,4,11
KWCfQNnxS98BL_YysIqh6g,4,14
n7OJsakQko7lxGnbv1C6yg,5,12
tDbXsDOecrv46J7YR2-FNw,0,11
97AFYADGuOJX-mx8YPFZpg,3,8
Nj6ITW0Zhl7LpovGIH6SAg,5,9
BtKwRZRMyTIi9BRFk-75sQ,4,20
9f4cTpQh7E4HB1Tl8Hk72w,5,8
3i_8kdBQ4ex1o25BGQ9OvA,1,10
8TGUK7LD3M-vLWml-jLb0w,3,18
Gwwdr4Z1edd2yHxqDdQEqA,5,15
vARjqeIkSNsazHltujiq4Q,4,19
h_DZ88RQR3WnzyhJKhcbTA,2,17
LFOfaMvC6g7huKW5e35nsQ,2,11
xfXGTr2gLqucMDu6fVymTw,1,16
BxHjpaA2PQlhd-mB54vvTA,6,13
5xnyQS26YJfD6az9Cwf8sw,2,17
lktu5JPDlQUG-7cV7gOzDQ,5,9
AAGO39io2Ko0fgr6BhH-yQ,3,8
GwSdGrvaXi4BdXNSWKn-EA,5,18
6ie9xvy2WW1pn7RuBvGNhg,2,18
bN_aQM1HhJdZkpBlewBjzQ,4,12
TYLHA3Ojok25UMZBO4y8PQ,0,10
hDHYbekIzW-M5tljy1IP1Q,5,17
jB1fFl1eIEPYe5FLpCZ5Jg,1,12
qIhBNeE64skjowRs6TTwJA,4,17
9CpMvT22YbeMatwPAL6gRA,6,12
1ojDBw2DJEDu14cZxnR_JQ,5,14
O3cIGz7U4-X2UUyBvHxn6A,6,11
Shn1EcWqqjRlDp-92D43gA,4,12
HhBORuXtFp-2IWQ640Fg0w,6,14
xvCWAzIS_EpTwDIUVhY_Og,1,1
xSaeulDx3iebtWmuRjcoyw,2,6
n6Hau_a7miaQtlb6gC2boQ,4,12
hh-jaG2HPFdwul-yRddOOA,4,18
C862ISR4PJKSqA-aFI185A,1,11
9tKxZSeZ3zmr4rvDtrpR0Q,1,17
ouxBHpiWqV6mIsP-fjbJAQ,5,10
c_PhRjEIA2jRAvWDWsn4Vg,0,16
9lDZ2d6oRpFsSWwDCCDQOw,4,11
v3_CQRKezq3JdX-xxWambA,0,12
DL_TRPudyWNgzWISXGBWOA,5,17
aiFo19hI2ulx47oMdjuqfw,0,16
Qq90BiOx_FWRUDq6afvghw,5,9
3N4YF5OsSJfuGVISQT71lw,6,1
EjdHWoYUsYIglMuFJFa4rg,0,13
YqcPBiZMeCjZFlJlA28zwQ,4,11
9T-wHfXMTJLyXsYxF3TbJw,2,11
QSCeI8HdUluG-YmbDWo-fw,6,12
tLVboBJy-Q0XW-Q6G_Yfmg,5,17
QoTOOE-gVN4ELZU373qZxQ,6,13
oiLe3lqMFaZtsSpRuIUChw,4,18
IYVGbbABepLZ8j1bvrycLQ,5,8
kIO1aDo0-80SW18CsdTJ9g,3,11
ADJIoHN3uLx-JalYl3r3Dw,5,18
JksZiHb_Vj1tYRTpuTg-uQ,3,17
4ic-c1LquBiT0IuvKXuEyw,6,12
6w-hwYu8Km3tKp0RFTp0bQ,6,16
sCv1wUWJhFmQEMw3A4lwXQ,5,17
yVH2YCImnNebBwLQBRk9Mg,5,8
2cMWbJvpxgmSAWoRQzcNIA,2,11
l5oUrgQ190l8CcN8uzd_pA,5,14
wxd-aYUwswZKjoIr8t-53w,0,12
1-1VcGTL3GyCqUpXZLFTZA,5,17
gf3hwItAL3ssLLa1rh8QIg,5,16
SVCBDVHmo66-BZ5ti-laKQ,0,10
7i8eNw1-tdgVcfAiNib6wg,3,11
sF3k_ZSndah1OwduVlb8_w,4,7
3n9mSKySEv3G03YjcU-YOQ,5,20
r9sGMJ084n4IS9eGmlCKjg,4,17
woihBX8gAaEDL4nWtao9dg,6,13
UVehGYYtA4i5xmFwpIUhLQ,6,17
L9N4loWpY2bmQumLUv8r3A,5,13
YcNoZBYL7rKYMiyoLGiG2A,2,14
qdA4qiSXjaiuqO4SueH9VA,6,10
7aS0iFpab3XHFQrRGMOKXw,6,12
lHA9NQrvolZ1lKuBwPNKTg,6,14
HXM83dx5x9JB-TGhJBg9LA,1,14
iUwJItkdtX2BSW8Gm06oTQ,0,12
fDST54IsKOGBVtaVN4V8ag,2,17
7iFL3b8m4PT0kxosv-SB_A,0,17
vxPPpj5jJKO8DtapF5S-NQ,6,12
C1Ke_yh42mOFNac59UGYOg,0,12
_DfLxjCmnEYrdV6srvzybg,4,10
wRYdSL-AI47fPW78Bh4Hww,4,16
I4vC08JXAFjXszUZAszh2Q,4,19
_0DvMQAs9KvA58Pf3Z4ltg,5,14
aiJP_aBRqS8e8ixdacvvJQ,5,14
yGmdo1ENajB98iryHGoWFw,4,21
supigcPNO9IKo6olaTNV-g,3,17
Zw4CvOwXJj1QA85SvB99Hw,3,12
OMXAkiWyKz0AM6PwwuP38Q,5,10
7x-e_cU8XX01gftJ8-s5Gw,4,18
31bXixwy2GNmRlhpl21reA,3,13
x_9nxwoGl7NBSzpBsD4iVA,5,19
hlwaq_gf5Ep7p3-MTnkbpQ,5,15
JMjjXpNR4EAooX6jtwNEaw,5,18
b6LZ_ZWMbM7J9foWyxo3aA,6,7
WrMPN5glZGrbI3rvVtxJFw,4,13
TGvd6vB2nRsWIrWr7Qca3g,1,11
L4qaRHqoy8tzY9Z-v17rxg,4,13
2Uv73BJCv6l8UD_3O2gOZg,3,14
dp0unqYxrYzvfaMVVmk6mw,4,17
rSCQdj959petZ-vBGtq4xw,4,14
B0gzu6SbngM6bRH69jV0Iw,4,8
AFD0Gl5mqxGnzVYzyMamoQ,3,13
qxLOhhbHYRCnJlZmqntdLw,3,12
Kvg6sIhS3q__ZaE4JtPa3Q,5,15
wGAehOy0jG02k_FS5sx8CQ,0,18
CvRGjwCsrQs1DYYL3z8R7g,5,14
BW9GH6_h_RJfpz8JY-wFdw,4,17
UEdKDUGcvXzR-0_Ow9K2Vg,3,11
BB0aw3kk1r60yTU2O51Ysg,5,13
EHIZFzQQ_mjzwyjcaToPtQ,5,12
tAmevVP8B7PiWxcJ0PlYVA,5,20
a4o4Y8GXH7wRKXOkPP_6TA,6,17
5BPuQsM1_CwVu7KiqIjyGA,5,11
4jDDSE2q8X97FjJutOcAqw,6,10
RCT5joZdjoJfEJOh7__x8A,5,19
KRZKl_NCQ1cMD1AJpWDTwQ,2,11
-J0jhpG0rv4saq9OMh8gXw,6,8
JQAnJCBmqVDK3TlHZKnS4A,1,17
vR3eAwcgkh2EmVJegZO2dQ,4,12
EzwpoKQrHgDHwpuCUw074Q,5,11
kYkuqU9wJS01L8q4d2nTTg,1,14
tnHvCJ6kYQ1droyl_6Tg4Q,1,11
vA8T8QXh78iSXhxShLNgQA,2,12
mvqvgTyGVEfsTn335jVqaA,2,8
OEWW22gUG_JADQ3h4ajXtg,1,12
E8qTgWBSel2Dg9gVKQViQw,5,23
7-4FxYXhNUS2lhpUb_q5-w,4,18
h7hr0v3E1ulU2sXNItD5UQ,6,19
7LGjM8HKJTwqfYU3C7N_0w,2,17
qv2n5yGIDtF3dhPliW4kLA,2,13
fqrZAnLcs-coMk9gFyDxdg,4,15
7IBQ6DomcORtlwCO1QNxBA,3,17
EhjTY_BkSviBNF5Rb1I0fA,5,14
R4zcw0jq-gMgDtPyCjwnew,3,12
zPPmfxqr9StHSSS8QTaPag,5,16
38ei9EOHa9WP6iIHOUlHSQ,6,8
GANrt-tCMcQTGS9x2zCu3A,2,0
wNsmt1hF1uv3YvbwXZMAoQ,4,18
QOVdMwMLNwsB07UDfQZA2w,3,13
JGTPb06Ix_v7uq3HADzq8w,0,12
NKSA0em3dHSGTyo6Eu-Waw,4,17
x_mxrJALBi5No9CxRswEaQ,0,18
c5iV0-e9lpo1Ek9xWggzEw,5,20
YgRCJtt7pGvwlb9Ktumeeg,5,19
VLRmecRseHP8ZLljlp7CFw,1,15
n4bc44OGI6_IVd1apeifUw,3,6
rD2TvUrVR7i-vEkPtNrqqQ,4,17
KTHdFC3_0Zz48Z_gAMMtdA,0,8
GhhpkAkGl4JE_M_Szwegeg,6,10
08eBj_o6oTncJR0ylM8qSg,3,17
Rg4dHuszzF0Mb4yqtoHSiA,0,19
qMM8kigvEnfAkbTX7V1o_Q,5,18
Y-PnvV-q4HYLIy19ubVmXQ,1,12
2qf-0qkDNh7r8iU0498htQ,3,17
iDuzz3FDGCHPwntezSk_2Q,4,15
qX1QHpWs_Xnm7zgus2BQ-w,5,11
jl_2Ui3vC81bIwOCCQZI1w,6,19
AkOruz5CrCxUmXe1p_WoRg,4,19
Dz7swOgFook-L89Y_M-aQA,4,12
xxyuGOeAWnKVwIfoKnfUNA,4,11
Qb0n61e_lsMmFuwwktjmjw,3,13
C9YaDxc-y4cBI7WNJPA_iA,2,11
F_sbmpkcdHh5IXwaNLtCMw,5,11
Mni_8ponv6BCRaHSJlSygw,0,8
4DDbIvNtzfhLRwz-EOLFDA,2,11
9B_rnGpDieUnMr7szjuaQg,5,21
4meJyPOhuAKzywUJTmu2hw,6,10
hM-W9v1nnbdemwfcR7SvxQ,6,17
ATeF8pmKd50Xx6Nkd_BsXw,2,11
8PX7wEwVX1yjq2b9iZJW9Q,5,10
91bPfWMwLMDg08KDcRdV-Q,4,6
6hF7d7ZegpNudFWJwI69jw,0,15
EXtCgZoxHNjXrqPCFOgQmQ,6,12
bygCmRIxMiLjs66Qf3whSA,5,7
bOWm_Du7AN2j1Mdti38lcg,1,12
6qC2ATU4rVRRTKI-SScQOQ,4,18
jHte0SjUldZeDDZ5py0ZhA,3,18
JR95uaM82xBUIZ-kQ785iA,5,17
RFAcGpV3m63LbUG-pi0Evg,6,5
QyDKzhERt-OT7aFOOw9wZw,2,10
1XiG4o4edRcoBcIrP209yg,5,17
_OT4bXU8cfzZDWCPrM-aWg,0,16
o0XFB68e7qrLjcyOtWnW_A,5,15
WAqACt7FfSFcJs-gqysIlQ,4,12
gpAAY-SdEFyKpk8NSSHsgQ,2,14
jbKVbSz51F8IcewsiRQu4A,6,11
o2vKya6WSNcMNTxAcJsF1g,1,13
kfscAJnLVf6J2uEte7g-5A,5,9
F53pj6NJVQx6FLnaI13cwA,5,18
Ot4_B8hzUUruQBcLllMX8w,5,10
aAnLZbEMOrhI4_RbjntWsA,0,13
PwtYeGu-19v9bU4nbP9UbA,1,11
ezh7DWNch2eNHTUyAnV7lg,2,18
TOdrekhoATZ22I3HGkZ3bQ,5,17
RAOmImqtTDerwLLKSb3vUQ,3,10
rJF3s0-ADYexykYbFgR3yQ,4,10
fRFmwq4Vi6JlrCqS7Ea25A,6,9
hh2lP4_2N-tk_OxmaTf_qA,3,18
FzKvQFDbB2bimdftxMO55Q,3,11
-Fv9yPpyBd2Ophih6b2mTw,2,17
CmNCRMpiJVtaqYfd9X1INg,5,18
nih6RQC-HttWiO28HOcfOA,4,13
ipNveHQxPlRmgSe9CSt9dw,4,16
c1yGkETheht_1vjda7G5sA,5,18
YQKZafMWvIVXfLrM_QjQ1Q,5,8
8t80-omyflkywRfu9LPh6g,4,19
fON48rwmABedlUu0DWVEiA,4,20
lUE101QlZgUuIl8OdIzITQ,5,12
voaUFqKOPS8H3Ms2Adf_gw,5,15
MIl8yj-Z_b8plSRLvgL4Rg,5,14
Tuk1W-tyT3lLW3M3I4k4ZQ,6,20
D0WE1MX08WW-kXifDGifkA,1,13
TnkxapUN4nWMz_z5h3qMYg,4,18
LxyrtIC5XiaF5Uk5RM9vcQ,1,13
1eCgFaDYZRrCxuUErHa_tg,6,15
0xWF7PpTNl-awqg2YGxxFQ,6,10
ZjAOwETDQwI_kc02fMroNg,6,18
EgjFg_apjNerroqYiokcag,0,12
aDgvx-OlL69ltaOAxN4VZQ,2,12
Js7xxK2D4Dc0W8XkAzc4cg,2,16
Sug20LoVRUG6mk1rxOJxmQ,0,8
SL04b5w6WVEmLgQX-FDu9A,5,7
z39AlkoGYaVknZoQg9TSag,1,14
-lDo_9oU_xna4_idQP1r4A,4,17
aACW1qAdOfgcU8yX61dOFw,5,17
ix5po_okLs_LDzoyaL0TZA,5,19
6md4A90THda31wTg1bB3hg,5,19
fYP6ug4T80HpWbVJmkDP1w,5,15
bMXy1shPt1M-4_WGzqVLDw,5,15
OWain9KWY-rr_dbE-OYPlw,4,13
fOERqjUznd2KBMKrxlMUww,5,13
mWfZYDrozrCxwAO60-gLJA,0,12
xXC8Kj1yr4u29Nl4uerd9w,6,9
5qt-QUxtjff9bNnH9jsWbg,1,18
5jazn-RZP2R6ZkCIPZsf0w,1,18
GpK9MeUjEd7rwhejG2ykww,5,0
BoQug9u-v6wc3LyGU_IbbA,5,12
8SvCSiGwtaGL2Z78tRSSlQ,6,12
m-zkVdThpPsJxj3pZ2C7aw,4,17
ZLiNw_Q36b-u1VFSeEEfsA,6,13
q9B1h5eGBvHjQLF10puUkQ,6,0
EEC7t11ciQ6XUjkudRbYSg,5,12
4ajdHuLC3fyU8rk_br0Abg,5,12
489w2AXt094HfJKfcboa_w,4,8
ImnlChSdHTzm8irp2ezl2Q,4,18
71xlcms6xF0jmrWzGrFKFA,5,12
RQWliUrWic_b5FZEj3JThQ,6,18
BJfjd8oEMW_zq8KTkixyig,5,18
n4kQBw7XX1tSJMPhM5SyAQ,5,10
rLv5DPLnO67TCHIbbBWYPA,4,17
hnRqJND9awRC80aRwfQ1hg,0,16
4b9ykDXLI2nyBUUiNt0V7Q,5,12
xLgPskx22Qj7kaq3KK_fxA,5,16
0O9Un17ZGVm5_JKkyHytSQ,4,15
5vbhAkrjd0E28Zl1IfHOWg,5,9
5yT-0wF-QK_xAnFkymam6g,3,6
MQjBx1iVmIz6uI9T0DIkKw,1,11
vR2XXhissXsPq0LhcdINuQ,1,11
GJ7gPJGl0r-1jPhp2Qz8BA,2,11
zxjMiqlfUuIQRltSuj9FpQ,3,12
sRhfzx8P_VAdmofWMSPD3A,5,14
3rUk-WyCv_wMQR5HbTqD4Q,0,12
_L5kScT8_QCmFoHV6fmrqg,5,14
8Gh4a0-MCLPRKbIn5BmYBg,6,18
VQtMFcgkRz7MCIo9sPDaeg,4,18
Gm7JThEyUPMCLgTnSiGS-A,2,18
2jG1Bpa3mvKnBEBwWNh6Rg,5,10
puFrm8eNizztqaWr_e32pQ,0,11
0VLZj0f3llL9IkL5GOT3lg,4,11
WGtu9DDt6evtT_IOZ6tNBw,1,10
Lbue8gqRiBPEnA7g7H1qdw,5,19
2MBFuoLUzBoi4zRqH8dG-Q,5,10
rcyO0WSXanfEnWBBh4CCNA,5,5
Q5ZD7ZAs96NAVblFDV476g,4,17
i98vDwJCbC4RHvDo0_XQuw,6,10
GwxCl1eT1lrC-PqtHTSObg,4,21
93XwK5DW8BpzCwBY0d6nEg,5,14
Vtvsp8rafwytaY_CBZhBcQ,0,6
rRSrENv9j_rLnehMlQEukQ,5,14
uPezkdNi_x_SwWlf_2rcMw,4,17
S-85eD4cnHA8uvgC7DyvZg,1,11
frqg5yt0EfmHqSKCvc8LMw,0,13
38hRKTr67-RnoryoBtapoA,3,12
8Lf_SZFuVhOe9rrAgC_pAQ,6,12
b9oQ3GnRPyBST8J0OMGuoA,0,13
FqEsXFhkFKCfMiz_QqUKTA,1,12
agSP4v1MznaVNrIAeL5GIQ,0,14
Oqd9hAQUAN128Nr1QcbdjA,5,13
GCcZO8_DWtBRRi3R2GlXQQ,3,14
wbVDdv5cp5cHh6ckQlVMSQ,4,11
M2j4ncoX2xtAmry1yWqwPA,0,11
ynlTj5ZhlITO6jpIGBKSTg,0,16
SIFWd1cxGJeDNnSYDUTKYw,1,12
98vwloB9dIOBdYo0uSQIaw,3,20
eW-hTjKrt91NnQ9xzMYtDQ,3,19
cqXv3w9Mf-aVi4PPRspfFQ,2,12
jPsSPQpDd_x1AFw6Ts4wKw,6,11
1svyifERkfuuz02lbeK2dA,1,12
hiMSx1uv4yhv-Atoh9qZCQ,3,10
elTuwW2ks78kiPVIJgCPwA,0,10
glalhJa7wFWPIoJLBvKGfQ,6,19
J-c25QK8xBqv1P-huUkoTQ,0,15
ZRJwVLyzEJq1VAihDhYiow,4,17
n4N4NyNS78JUvamWttTxJw,3,12
